Tick,Throttle,Speed,Current,Voltage
36961,0,28071,13738,51061
37011,0,28071,13738,51061
37061,0,27561,13738,51061
37111,0,27561,13738,51008
37161,0,27561,13738,51008
37296,0,27561,13738,51008
37346,0,27561,13796,51008
37396,0,27561,13796,51008
37488,0,27561,13796,51008
37538,0,27561,13796,50998
37588,0,27561,13796,50998
37638,0,28071,13796,50998
37688,0,28071,13796,50998
37738,0,28071,13895,50998
37788,0,28071,13895,50998
37838,0,28071,13895,50998
37888,0,28071,13895,50998
37938,0,28071,13895,50977
37988,0,28071,13895,50977
38038,0,28580,13895,50977
38088,0,28580,13895,50977
38138,0,28580,14002,50977
38188,0,28580,14002,50977
38238,0,29120,14002,50977
38288,0,29120,14002,50977
38423,0,29120,14002,50943
38516,0,29120,14182,50943
38566,0,29120,14182,50943
38616,0,29120,14182,50943
38666,0,28580,14182,50943
38716,0,28580,14182,50869
38766,0,28580,14182,50869
38816,0,28580,14182,50869
38866,0,29692,14182,50869
38916,0,29692,14287,50869
38966,0,29692,14287,50869
39016,0,29692,14287,50869
39066,0,29120,14287,50869
39116,0,29120,14287,50862
39166,0,29120,14287,50862
39216,0,29120,14287,50862
39266,0,29120,14287,50862
39316,0,29120,14389,50862
39366,0,29120,14389,50862
39458,0,28580,14389,50862
39593,0,28580,14389,50840
39643,0,28580,14389,50840
39693,0,28580,14389,50840
39743,0,28580,14494,50840
39793,0,28580,14494,50840
39843,0,29120,14494,50840
39893,0,29120,14494,50840
39943,0,29120,14494,50821
39993,0,29120,14494,50821
40043,0,29120,14494,50821
40093,0,29120,14494,50821
40143,0,29120,14586,50821
40193,0,29120,14586,50821
40243,0,29692,14586,50821
40293,0,29692,14586,50821
40343,0,29692,14586,50782
40435,0,29120,14586,50782
40485,0,29120,14586,50782
40535,0,29120,14683,50782
40585,0,29120,14683,50782
40720,0,30263,14683,50759
40770,0,30263,14683,50759
40820,0,30263,14683,50759
40870,0,29692,14683,50759
40920,0,29692,14683,50759
40970,0,29692,14796,50759
41020,0,29692,14796,50759
41070,0,29692,14796,50759
41120,0,29692,14796,50759
41170,0,29692,14796,50725
41220,0,29692,14796,50725
41270,0,30263,14796,50725
41320,0,30263,14796,50725
41370,0,30263,14915,50725
41462,0,30263,14915,50725
41512,0,30263,14915,50725
41562,0,30263,14915,50703
41612,0,30263,14915,50703
41662,0,30881,14915,50703
41712,0,30881,14915,50703
41847,0,29692,14994,50703
41897,0,29692,14994,50703
41947,0,29692,14994,50666
41997,0,29692,14994,50666
42047,0,30263,14994,50666
42097,0,30263,14994,50666
42147,0,30263,16116,50666
42197,0,30263,16116,50666
