Tick,Throttle,Speed,Current,Voltage
20393,0, 0, 202, 52405
20443,0, 0, 202, 52405
20493,0, 0, 202, 52405
20543,0, 0, 202, 52405
20593,0, 0, 202, 52404
20643,0, 0, 202, 52404
20693,0, 0, 202, 52404
20743,0, 0, 202, 52404
20793,0, 0, 201, 52404
20843,0, 0, 201, 52404
20893,0, 0, 201, 52404
20943,0, 0, 201, 52404
20993,0, 0, 201, 52404
21086,0, 0, 201, 52404
21136,0, 0, 201, 52404
21186,0, 0, 201, 52404
21236,0, 0, 201, 52404
21286,0, 0, 201, 52404
21336,0, 0, 201, 52404
21471,0, 0, 201, 52403
21521,0, 0, 201, 52403
21571,0, 0, 201, 52403
21621,0, 0, 201, 52403
21671,0, 0, 201, 52403
21721,0, 0, 201, 52403
21771,0, 0, 201, 52403
21821,0, 0, 201, 52403
21871,0, 0, 201, 52403
21921,0, 0, 201, 52403
21971,0, 0, 201, 52403
22021,0, 0, 201, 52403
22071,0, 0, 201, 52403
22121,0, 0, 201, 52403
22171,0, 0, 201, 52403
22221,0, 0, 201, 52404
22313,0, 0, 201, 52404
22363,0, 0, 201, 52404
22413,0, 0, 202, 52404
22463,0, 0, 202, 52404
22598,0, 0, 202, 52404
22648,0, 0, 202, 52405
22698,0, 0, 202, 52405
22748,0, 0, 202, 52405
22798,0, 0, 202, 52405
22848,0, 0, 202, 52405
22898,0, 0, 202, 52405
22948,0, 0, 202, 52405
22998,0, 0, 202, 52405
23048,0, 0, 202, 52405
23098,0, 0, 202, 52405
23148,0, 0, 202, 52405
23198,0, 0, 202, 52405
23248,0, 0, 201, 52405
23298,0, 0, 201, 52405
23348,0, 0, 201, 52405
23398,0, 0, 201, 52405
23448,0, 0, 201, 52403
23540,0, 0, 201, 52403
23590,0, 0, 201, 52403
23726,0, 0, 201, 52403
23776,0, 0, 201, 52403
23826,0, 0, 201, 52403
23876,0, 0, 201, 52403
23926,0, 0, 201, 52403
23976,0, 0, 201, 52403
24026,0, 0, 202, 52403
24076,0, 0, 202, 52403
24126,0, 0, 202, 52403
24176,0, 0, 202, 52403
24226,0, 0, 202, 52403
24276,0, 0, 202, 52403
24326,0, 0, 202, 52403
24376,0, 0, 202, 52403
24426,0, 0, 202, 52403
24476,0, 0, 202, 52403
24526,0, 0, 202, 52403
24576,0, 0, 202, 52403
24626,0, 0, 202, 52404
24676,0, 0, 202, 52404
24812,0, 0, 202, 52404
24904,0, 0, 202, 52404
24954,0, 0, 202, 52404
25004,0, 0, 202, 52404
25054,0, 0, 202, 52403
25104,0, 0, 202, 52403
25154,0, 0, 202, 52403
25204,0, 0, 202, 52403
25254,0, 0, 205, 52403
25304,0, 0, 205, 52403
25354,0, 0, 205, 52403
25404,0, 0, 205, 52403
25454,0, 0, 205, 52403
25504,0, 0, 205, 52403
25554,0, 0, 205, 52403
25604,0, 0, 205, 52403
25654,0, 0, 205, 52403
25704,0, 0, 205, 52403
25754,0, 0, 205, 52403
25804,0, 0, 205, 52403
25941,0, 0, 205, 52403
25991,0, 0, 205, 52403
26041,0, 0, 203, 52403
26133,0, 0, 203, 52403
26183,0, 0, 203, 52403
26233,0, 0, 203, 52402
26283,0, 0, 203, 52402
26333,0, 0, 203, 52402
26383,0, 0, 203, 52402
26433,0, 0, 195, 52402
26483,0, 0, 195, 52402
26533,0, 0, 195, 52402
26583,0, 0, 195, 52402
26633,0, 0, 195, 52403
26683,0, 0, 195, 52403
26733,0, 0, 195, 52403
26869,0, 0, 196, 52403
26919,0, 0, 196, 52403
26969,0, 0, 196, 52403
27019,0, 0, 196, 52403
27069,0, 0, 196, 52402
27119,0, 0, 196, 52402
27169,0, 0, 196, 52402
27219,0, 0, 196, 52402
27269,0, 0, 200, 52402
27362,0, 0, 200, 52402
27412,0, 0, 200, 52402
27462,0, 0, 200, 52401
27512,0, 0, 200, 52401
27562,0, 0, 200, 52401
27612,0, 0, 200, 52401
27662,0, 0, 199, 52401
27712,0, 0, 199, 52401
27762,0, 0, 199, 52401
27812,0, 0, 199, 52401
27862,0, 0, 199, 52402
27998,0, 0, 199, 52402
28048,0, 0, 199, 52402
28098,0, 0, 199, 52402
28148,0, 0, 199, 52402
28198,0, 0, 199, 52402
28248,0, 0, 199, 52402
28298,0, 0, 199, 52402
28348,0, 0, 199, 52402
28398,0, 0, 199, 52402
28448,0, 0, 199, 52402
28498,0, 0, 199, 52402
28590,0, 0, 199, 52402
28640,0, 0, 199, 52402
28690,0, 0, 199, 52401
28740,0, 0, 199, 52401
28790,0, 0, 199, 52401
28840,0, 0, 199, 52401
28890,0, 0, 199, 52401
28940,0, 0, 199, 52401
28990,0, 0, 199, 52401
29126,0, 0, 199, 52402
29176,0, 0, 199, 52402
29226,0, 0, 199, 52402
29276,0, 0, 203, 52402
29326,0, 0, 203, 52402
29376,0, 0, 203, 52402
29426,0, 0, 203, 52402
29476,0, 0, 203, 52402
29526,0, 0, 203, 52402
29576,0, 0, 203, 52402
29626,0, 0, 203, 52402
29676,0, 0, 200, 52402
29726,0, 0, 200, 52402
29776,0, 0, 200, 52402
29869,0, 0, 200, 52400
29919,0, 0, 200, 52400
29969,0, 0, 200, 52400
30019,0, 0, 200, 52400
30069,0, 0, 201, 52400
30119,0, 0, 201, 52400
30255,0, 0, 201, 52399
30305,0, 0, 201, 52399
30355,0, 0, 201, 52399
30405,0, 0, 201, 52399
30455,0, 0, 202, 52399
30505,0, 0, 202, 52399
30555,0, 0, 202, 52399
30605,0, 0, 202, 52399
30655,0, 0, 202, 52400
30705,0, 0, 202, 52400
30755,0, 0, 202, 52400
30805,0, 0, 202, 52400
30855,0, 0, 202, 52400
30905,0, 0, 202, 52400
30955,0, 0, 202, 52400
31005,0, 0, 202, 52400
31097,0, 0, 202, 52400
31147,0, 0, 202, 52400
31197,0, 0, 202, 52400
31247,0, 0, 202, 52400
31382,0, 0, 204, 52400
31432,0, 0, 204, 52400
31482,0, 0, 204, 52401
31532,0, 0, 204, 52401
31582,0, 0, 204, 52401
31632,0, 0, 204, 52401
31682,0, 0, 202, 52401
31732,0, 0, 202, 52401
31782,0, 0, 202, 52401
31832,0, 0, 202, 52401
31882,0, 0, 202, 52400
31932,0, 0, 202, 52400
31982,0, 0, 202, 52400
32032,0, 0, 202, 52400
32082,0, 0, 199, 52400
32132,0, 0, 199, 52400
32182,0, 0, 199, 52400
32232,0, 0, 199, 52400
32324,0, 0, 199, 52399
32374,0, 0, 199, 52399
32509,0, 0, 200, 52399
32559,0, 0, 200, 52399
32609,0, 0, 200, 52399
32659,0, 0, 200, 52399
32709,0, 0, 200, 52400
32759,0, 0, 200, 52400
32809,0, 0, 200, 52400
32859,0, 0, 200, 52400
32909,0, 0, 201, 52400
32959,0, 0, 201, 52400
33009,0, 0, 201, 52400
33059,0, 0, 201, 52400
33109,0, 0, 201, 52402
33159,0, 0, 201, 52402
33209,0, 0, 201, 52402
33259,0, 0, 201, 52402
33309,0, 0, 201, 52402
33359,0, 0, 201, 52402
33409,0, 0, 201, 52402
33459,0, 0, 201, 52402
33637,0, 0, 201, 52401
33687,0, 0, 205, 52401
33737,0, 0, 205, 52401
33787,0, 0, 205, 52401
33837,0, 0, 205, 52401
33887,0, 0, 205, 52399
33937,0, 0, 205, 52399
33987,0, 0, 205, 52399
34037,0, 0, 205, 52399
34087,0, 0, 199, 52399
34137,0, 0, 199, 52399
34187,0, 0, 199, 52399
34237,0, 0, 199, 52399
34287,0, 0, 199, 52401
34337,0, 0, 199, 52401
34387,0, 0, 199, 52401
34437,0, 0, 199, 52401
34487,0, 0, 332, 52401
34537,0, 0, 332, 52401
34587,0, 0, 332, 52401
34723,0, 0, 332, 52399
34773,0, 0, 332, 52399
34823,0, 0, 332, 52399
34915,0, 0, 300, 52399
34965,0, 0, 300, 52399
35015,0, 0, 300, 52399
35065,0, 0, 300, 52399
35115,0, 0, 300, 52399
35165,0, 0, 300, 52399
35215,0, 0, 300, 52399
35265,0, 0, 300, 52399
35315,0, 0, 297, 52399
35365,0, 0, 297, 52399
35415,0, 0, 297, 52399
35465,0, 0, 297, 52399
35515,0, 0, 297, 52398
35565,0, 0, 297, 52398
35615,0, 0, 297, 52398
35665,0, 0, 297, 52398
35715,0, 0, 299, 52398
35851,0, 0, 299, 52398
35901,0, 0, 299, 52398
35951,0, 0, 299, 52398
36001,0, 0, 299, 52398
36051,0, 0, 299, 52398
36143,0, 0, 202, 52398
36193,0, 0, 202, 52398
36243,0, 0, 202, 52398
36293,0, 0, 202, 52398
36343,0, 0, 202, 52398
36393,0, 0, 202, 52398
36443,0, 0, 202, 52398
36493,0, 0, 202, 52398
36543,0, 0, 200, 52398
36593,0, 0, 200, 52398
36643,0, 0, 200, 52398
36693,0, 0, 200, 52398
36743,0, 0, 200, 52399
36793,0, 0, 200, 52399
36843,0, 0, 200, 52399
36979,0, 0, 219, 52399
37029,0, 0, 219, 52399
37079,0, 0, 219, 52399
37129,0, 0, 219, 52400
37179,0, 0, 219, 52400
37229,0, 0, 219, 52400
37279,0, 0, 219, 52400
37372,0, 0, 225, 52400
37422,0, 0, 225, 52400
37472,0, 0, 225, 52400
37522,0, 0, 225, 52400
37572,0, 0, 225, 52400
37622,0, 0, 225, 52400
37672,0, 0, 225, 52400
37722,0, 0, 205, 52400
37772,0, 0, 205, 52400
37822,0, 0, 205, 52400
37872,0, 0, 205, 52400
37922,0, 0, 205, 52398
37972,0, 0, 205, 52398
38108,0, 0, 207, 52398
38158,0, 0, 207, 52398
38208,0, 0, 207, 52398
38258,0, 0, 207, 52398
38308,0, 0, 207, 52391
38358,0, 0, 207, 52391
38408,0, 0, 207, 52391
38458,0, 0, 207, 52391
38508,0, 0, 203, 52391
38601,0, 0, 203, 52391
38651,0, 0, 203, 52391
38701,0, 0, 203, 52391
38751,0, 0, 203, 52398
38801,0, 0, 203, 52398
38851,0, 0, 203, 52398
38901,0, 0, 203, 52398
38951,0, 0, 217, 52398
39001,0, 0, 217, 52398
39051,0, 0, 217, 52398
39101,0, 0, 217, 52398
39237,0, 0, 217, 52398
39287,0, 0, 217, 52398
39337,0, 0, 212, 52398
39387,0, 0, 212, 52398
39437,0, 0, 212, 52398
39487,0, 0, 212, 52398
39537,0, 0, 212, 52398
39587,0, 0, 212, 52398
39637,0, 0, 212, 52398
39687,0, 0, 212, 52398
39737,0, 0, 206, 52398
39787,0, 0, 206, 52398
39880,0, 0, 206, 52398
39930,0, 0, 206, 52397
39980,0, 0, 206, 52397
40030,0, 0, 206, 52397
40080,0, 0, 206, 52397
40130,0, 0, 201, 52397
40180,0, 0, 201, 52397
40230,0, 0, 201, 52397
40366,0, 0, 201, 52398
40416,0, 0, 201, 52398
40466,0, 0, 201, 52398
40516,0, 0, 207, 52398
40566,0, 0, 207, 52398
40616,0, 0, 207, 52398
40666,0, 0, 207, 52398
40716,0, 0, 207, 52398
40766,0, 0, 207, 52398
40816,0, 0, 207, 52398
40866,0, 0, 207, 52398
40916,0, 0, 207, 52398
40966,0, 0, 204, 52398
41016,0, 0, 204, 52398
41109,0, 0, 204, 52398
41159,0, 0, 204, 52396
41294,0, 0, 204, 52396
41344,0, 0, 201, 52396
41394,0, 0, 201, 52396
41444,0, 0, 201, 52396
41494,0, 0, 201, 52396
41544,0, 0, 201, 52398
41594,0, 0, 201, 52398
41644,0, 0, 201, 52398
41694,0, 0, 201, 52398
41744,0, 0, 200, 52398
41794,0, 0, 200, 52398
41844,0, 0, 200, 52398
41894,0, 0, 200, 52398
41944,0, 0, 200, 52396
41994,0, 0, 200, 52396
42044,0, 0, 200, 52396
42094,0, 0, 200, 52396
42144,0, 0, 204, 52396
42194,0, 0, 204, 52396
42244,0, 0, 204, 52396
42422,0, 0, 204, 52396
42472,0, 0, 204, 52396
42522,0, 0, 204, 52396
42572,0, 0, 205, 52396
42622,0, 0, 205, 52396
42672,0, 0, 205, 52396
42722,0, 0, 205, 52396
42772,0, 0, 205, 52397
42822,0, 0, 205, 52397
42872,0, 0, 205, 52397
42922,0, 0, 205, 52397
42972,0, 0, 201, 52397
43022,0, 0, 201, 52397
43072,0, 0, 201, 52397
43122,0, 0, 201, 52397
43172,0, 0, 201, 52396
43222,0, 0, 201, 52396
43272,0, 0, 201, 52396
43322,0, 0, 201, 52396
43372,0, 0, 201, 52396
43507,0, 0, 201, 52396
43557,0, 0, 201, 52397
43649,0, 0, 201, 52397
43699,0, 0, 201, 52397
43749,0, 0, 202, 52397
43799,0, 0, 202, 52397
43849,0, 0, 202, 52397
43899,0, 0, 202, 52397
43949,0, 0, 202, 52397
43999,0, 0, 202, 52397
44049,0, 0, 202, 52397
44099,0, 0, 202, 52397
44149,0, 0, 201, 52397
44199,0, 0, 201, 52397
44249,0, 0, 201, 52397
44299,0, 0, 201, 52397
44349,0, 0, 201, 52397
44399,0, 0, 201, 52397
44449,0, 0, 201, 52397
44499,0, 0, 201, 52397
44635,0, 0, 202, 52397
44685,0, 0, 202, 52397
44735,0, 0, 202, 52397
44785,0, 0, 202, 52396
44835,0, 0, 202, 52396
44929,0, 0, 202, 52396
44979,0, 0, 203, 52396
45029,0, 0, 203, 52396
45079,0, 0, 203, 52396
45129,0, 0, 203, 52396
45179,0, 0, 203, 52395
45229,0, 0, 203, 52395
45279,0, 0, 203, 52395
45329,0, 0, 203, 52395
45379,0, 0, 202, 52395
45429,0, 0, 202, 52395
45479,0, 0, 202, 52395
45529,0, 0, 202, 52395
45579,0, 0, 202, 52396
45629,0, 0, 202, 52396
45765,0, 0, 201, 52396
45815,0, 0, 201, 52396
45865,0, 0, 201, 52396
45915,0, 0, 201, 52396
45965,0, 0, 201, 52397
46015,0, 0, 201, 52397
46065,0, 0, 201, 52397
46157,0, 0, 201, 52397
46207,0, 0, 201, 52397
46257,0, 0, 201, 52397
46307,0, 0, 201, 52397
46357,0, 0, 201, 52396
46407,0, 0, 201, 52396
46457,0, 0, 201, 52396
46507,0, 0, 201, 52396
46557,0, 0, 202, 52396
46607,0, 0, 202, 52396
46657,0, 0, 202, 52396
46707,0, 0, 202, 52396
46757,0, 0, 202, 52395
46893,0, 0, 202, 52395
46943,0, 0, 202, 52395
46993,0, 0, 201, 52395
47043,0, 0, 201, 52395
47093,0, 0, 201, 52395
47143,0, 0, 201, 52395
47193,0, 0, 201, 52395
47243,0, 0, 201, 52395
47293,0, 0, 201, 52395
47386,0, 0, 201, 52395
47436,0, 0, 201, 52395
47486,0, 0, 201, 52395
47536,0, 0, 201, 52395
47586,0, 0, 201, 52396
47636,0, 0, 201, 52396
47686,0, 0, 201, 52396
47736,0, 0, 201, 52396
47786,0, 0, 200, 52396
47836,0, 0, 200, 52396
47886,0, 0, 200, 52396
48022,0, 0, 200, 52395
48072,0, 0, 200, 52395
48122,0, 0, 200, 52395
48172,0, 0, 200, 52395
48222,0, 0, 201, 52395
48272,0, 0, 201, 52395
48322,0, 0, 201, 52395
48372,0, 0, 201, 52395
48422,0, 0, 201, 52394
48472,0, 0, 201, 52394
48522,0, 0, 201, 52394
48572,0, 0, 201, 52394
48665,0, 0, 201, 52394
48715,0, 0, 201, 52394
48765,0, 0, 201, 52394
48815,0, 0, 201, 52395
48865,0, 0, 201, 52395
48915,0, 0, 201, 52395
48965,0, 0, 201, 52395
49015,0, 0, 202, 52395
49151,0, 0, 202, 52395
49201,0, 0, 202, 52395
49251,0, 0, 202, 52395
49301,0, 0, 202, 52395
49351,0, 0, 202, 52395
49401,0, 0, 200, 52395
49451,0, 0, 200, 52395
49501,0, 0, 200, 52395
49551,0, 0, 200, 52395
49601,0, 0, 200, 52395
49651,0, 0, 200, 52395
49701,0, 0, 200, 52395
49751,0, 0, 200, 52395
49801,0, 0, 200, 52395
49894,0, 0, 200, 52395
49944,0, 0, 200, 52395
49994,0, 0, 200, 52397
50044,0, 0, 200, 52397
50094,0, 0, 200, 52397
50144,0, 0, 200, 52397
50280,0, 0, 202, 52397
50330,0, 0, 202, 52397
50380,0, 0, 202, 52397
50430,0, 0, 202, 52395
50480,0, 0, 202, 52395
50530,0, 0, 202, 52395
50580,0, 0, 202, 52395
50630,0, 0, 202, 52395
50680,0, 0, 202, 52395
50730,0, 0, 202, 52395
50780,0, 0, 202, 52395
50830,0, 0, 202, 52395
50880,0, 0, 202, 52395
50930,0, 0, 202, 52395
50980,0, 0, 202, 52395
51030,0, 0, 203, 52395
51123,0, 0, 203, 52395
51173,0, 0, 203, 52395
51223,0, 0, 203, 52394
51273,0, 5682, 203, 52394
51408,0, 5682, 201, 52394
51458,0, 5682, 201, 52394
51508,0, 5682, 201, 52394
51558,0, 5682, 201, 52394
51608,0, 5682, 201, 52393
51658,0, 5682, 201, 52393
51708,0, 5682, 201, 52393
51758,0, 5682, 201, 52393
51808,0, 5682, 201, 52393
51858,0, 5682, 201, 52393
51908,0, 5682, 201, 52393
51958,0, 5682, 201, 52393
52008,0, 5682, 201, 52396
52058,0, 5682, 201, 52396
52108,0, 5682, 201, 52396
52158,0, 5682, 201, 52396
52292,0, 5682, 201, 52396
52342,0, 5682, 201, 52396
52392,0, 5682, 201, 52396
52442,0, 0, 201, 52394
52747,0, 0, 201, 52394
52797,0, 0, 201, 52394
52847,0, 0, 201, 52395
52897,0, 0, 201, 52395
52947,0, 0, 201, 52395
52997,0, 0, 201, 52395
53047,0, 0, 202, 52395
53097,0, 0, 202, 52395
53147,0, 0, 202, 52395
53197,0, 0, 202, 52395
53247,0, 0, 202, 52394
53297,0, 0, 202, 52394
53347,0, 0, 202, 52394
53397,0, 0, 202, 52394
53447,0, 0, 201, 52394
53497,0, 0, 201, 52394
53547,0, 0, 201, 52394
53597,0, 0, 201, 52394
53689,0, 0, 201, 52394
53739,0, 0, 201, 52394
53916,0, 0, 233, 52394
53966,0, 0, 233, 52394
54016,0, 0, 233, 52393
54066,0, 0, 233, 52393
54116,0, 0, 233, 52393
54166,0, 0, 233, 52393
54216,0, 0, 214, 52393
54266,0, 0, 214, 52393
54316,0, 0, 214, 52393
54366,0, 0, 214, 52393
54416,0, 0, 214, 52393
54466,0, 0, 214, 52392
54516,0, 0, 214, 52392
54566,0, 0, 214, 52392
54616,0, 0, 214, 52392
54666,0, 0, 201, 52392
54716,0, 0, 201, 52392
54766,0, 0, 201, 52392
54816,0, 0, 201, 52392
54866,0, 0, 201, 52394
55044,0, 0, 202, 52394
55094,0, 0, 202, 52394
55144,0, 0, 202, 52394
55194,0, 0, 202, 52394
55244,0, 0, 202, 52393
55294,0, 0, 202, 52393
55344,0, 0, 202, 52393
55394,0, 0, 202, 52393
55444,0, 0, 205, 52393
55494,0, 0, 205, 52393
55544,0, 0, 205, 52393
55594,0, 0, 205, 52393
55644,0, 0, 205, 52395
55694,0, 0, 205, 52395
55744,0, 0, 205, 52395
55794,0, 0, 205, 52395
55930,0, 0, 217, 52395
55980,0, 0, 217, 52395
56030,0, 0, 217, 52394
56080,0, 0, 217, 52394
56130,0, 0, 217, 52394
56180,0, 0, 217, 52394
56272,0, 0, 201, 52394
56322,0, 0, 201, 52394
56372,0, 0, 201, 52394
56422,0, 0, 201, 52394
56472,0, 0, 201, 52392
56522,0, 0, 201, 52392
56572,0, 0, 201, 52392
56622,0, 0, 201, 52392
56672,0, 0, 201, 52392
56722,0, 0, 201, 52392
56772,0, 0, 201, 52392
56822,0, 0, 201, 52392
56872,0, 0, 201, 52395
56922,0, 0, 201, 52395
57058,0, 0, 202, 52395
57108,0, 0, 202, 52395
57158,0, 0, 202, 52395
57208,0, 0, 202, 52395
57258,0, 0, 202, 52392
57308,0, 0, 202, 52392
57358,0, 0, 202, 52392
57408,0, 0, 202, 52392
57458,0, 0, 200, 52392
57550,0, 0, 200, 52392
57600,0, 0, 200, 52392
57650,0, 0, 200, 52393
57700,0, 0, 200, 52393
57750,0, 0, 200, 52393
57800,0, 0, 200, 52393
57850,0, 0, 202, 52393
57900,0, 0, 202, 52393
57950,0, 0, 202, 52393
58000,0, 0, 202, 52393
58050,0, 0, 202, 52393
58186,0, 0, 202, 52393
58236,0, 0, 202, 52393
58286,0, 0, 202, 52393
58336,0, 0, 202, 52393
58386,0, 0, 202, 52393
58436,0, 0, 202, 52393
58486,0, 0, 202, 52392
58536,0, 0, 202, 52392
58586,0, 0, 202, 52392
58636,0, 0, 202, 52392
58686,0, 0, 201, 52392
58778,0, 0, 201, 52392
58828,0, 0, 201, 52392
58878,0, 0, 201, 52395
58928,0, 0, 201, 52395
58978,0, 0, 201, 52395
59028,0, 0, 201, 52395
59078,0, 0, 201, 52395
59128,0, 0, 201, 52395
59178,0, 0, 201, 52395
59314,0, 0, 201, 52392
59364,0, 0, 201, 52392
59414,0, 0, 201, 52392
59464,0, 0, 211, 52392
59514,0, 0, 211, 52392
59564,0, 0, 211, 52392
59614,0, 0, 211, 52392
59664,0, 0, 211, 52393
59714,0, 0, 211, 52393
59764,0, 0, 211, 52393
59814,0, 0, 211, 52393
59864,0, 0, 204, 52393
59914,0, 0, 204, 52393
60007,0, 0, 204, 52393
60057,0, 0, 204, 52393
60107,0, 0, 204, 52393
60157,0, 0, 204, 52393
60207,0, 0, 204, 52393
60257,0, 0, 201, 52393
60307,0, 0, 201, 52393
60443,0, 0, 201, 52393
60493,0, 0, 201, 52379
60543,0, 0, 201, 52379
60593,0, 0, 201, 52379
60643,0, 0, 201, 52379
60693,0, 0, 204, 52379
60743,0, 0, 204, 52379
60793,0, 0, 204, 52379
60843,0, 0, 204, 52379
60893,0, 0, 204, 52392
60943,0, 0, 204, 52392
60993,0, 0, 204, 52392
61043,0, 0, 204, 52392
61093,0, 0, 207, 52392
61143,0, 0, 207, 52392
61193,0, 0, 207, 52392
61285,0, 0, 207, 52392
61335,0, 0, 207, 52392
61385,0, 0, 207, 52392
61435,0, 0, 207, 52392
61570,0, 0, 202, 52392
61620,0, 0, 202, 52392
61670,0, 0, 202, 52393
61720,0, 0, 202, 52393
61770,0, 0, 202, 52393
61820,0, 0, 202, 52393
61870,0, 0, 200, 52393
61920,0, 0, 200, 52393
61970,0, 0, 200, 52393
62020,0, 0, 200, 52393
62070,0, 0, 200, 52389
62120,0, 0, 200, 52389
62170,0, 0, 200, 52389
62220,0, 0, 200, 52389
62270,0, 0, 202, 52389
62320,0, 0, 202, 52389
62370,0, 0, 202, 52389
62420,0, 0, 202, 52389
62512,0, 0, 202, 52393
62562,0, 0, 202, 52393
62697,0, 0, 202, 52393
62747,0, 0, 202, 52393
62797,0, 0, 202, 52393
62847,0, 0, 202, 52393
62897,0, 0, 202, 52390
62947,0, 0, 202, 52390
62997,0, 0, 202, 52390
63047,0, 0, 202, 52390
63097,0, 0, 200, 52390
63147,0, 0, 200, 52390
63197,0, 0, 200, 52390
63247,0, 0, 200, 52390
63297,0, 0, 200, 52391
63347,0, 0, 200, 52391
63397,0, 0, 200, 52391
63447,0, 0, 200, 52391
63497,0, 0, 199, 52391
63547,0, 0, 199, 52391
63597,0, 0, 199, 52391
63647,0, 0, 199, 52391
63827,0, 0, 199, 52392
63877,0, 0, 200, 52392
63927,0, 0, 200, 52392
63977,0, 0, 200, 52392
64027,0, 0, 200, 52392
64077,0, 0, 200, 52392
64127,0, 0, 200, 52392
64177,0, 0, 200, 52392
64227,0, 0, 200, 52392
64277,0, 0, 200, 52392
64327,0, 0, 202, 52392
64377,0, 0, 202, 52392
64427,0, 0, 202, 52392
64477,0, 0, 202, 52392
64527,0, 0, 202, 52391
64577,0, 0, 202, 52391
64627,0, 0, 202, 52391
64677,0, 0, 202, 52391
64727,0, 0, 201, 52391
64777,0, 0, 201, 52391
