Tick,Throttle,Speed,Current,Voltage
24275,0,14838,7479,51702
24367,0,14838,7479,51702
24417,0,14838,7570,51702
24467,0,14977,7570,51702
24517,0,14977,7570,51702
24567,0,14977,7570,51702
24617,0,14977,7570,51676
24667,0,14699,7570,51676
24717,0,14699,7570,51676
24767,0,14699,7570,51676
24817,0,14699,7657,51676
24952,0,15286,7657,51676
25002,0,15286,7657,51676
25052,0,14838,7657,51644
25102,0,14838,7657,51644
25152,0,14838,7657,51644
25202,0,14838,7657,51644
25252,0,15286,7747,51644
25302,0,15286,7747,51644
25394,0,15286,7747,51644
25444,0,15440,7747,51623
25494,0,15440,7747,51623
25544,0,15440,7747,51623
25594,0,15440,7747,51623
25644,0,15749,7826,51623
25694,0,15749,7826,51623
25744,0,15749,7826,51623
25794,0,15749,7826,51623
25844,0,15440,7826,51601
25894,0,15440,7826,51601
25944,0,15440,7826,51601
26080,0,15749,7906,51601
26130,0,15749,7906,51601
26180,0,15749,7906,51601
26230,0,15595,7906,51578
26280,0,15595,7906,51578
26330,0,15595,7906,51578
26422,0,15595,7906,51578
26472,0,16243,7967,51578
26522,0,16243,7967,51578
26572,0,16243,7967,51578
26622,0,16243,7967,51578
26672,0,15749,7967,51549
26722,0,15749,7967,51549
26772,0,15749,7967,51549
26822,0,15749,7967,51549
26872,0,16413,8069,51549
26922,0,16413,8069,51549
26972,0,16413,8069,51549
27022,0,16413,8069,51549
27072,0,16413,8069,51527
27207,0,16413,8069,51527
27257,0,16413,8142,51527
27307,0,16413,8142,51527
27357,0,16413,8142,51527
27407,0,16413,8142,51527
27499,0,16768,8142,51504
27549,0,16768,8142,51504
27599,0,16768,8142,51504
27649,0,16768,8206,51504
27699,0,16768,8206,51504
27749,0,16768,8206,51504
27799,0,16768,8206,51504
27849,0,16953,8206,51479
27899,0,16953,8206,51479
27949,0,16953,8206,51479
27999,0,16953,8206,51479
28049,0,16768,8281,51479
28099,0,16768,8281,51479
28149,0,16768,8281,51479
28199,0,16768,8281,51479
28334,0,17154,8281,51458
28384,0,17154,8281,51458
28434,0,16953,8281,51458
28526,0,16953,8369,51458
28576,0,16953,8369,51458
28626,0,17339,8369,51458
28676,0,17339,8369,51434
28726,0,17339,8369,51434
28776,0,17339,8369,51434
28826,0,17339,8369,51434
28876,0,17339,8449,51434
28926,0,17339,8449,51434
28976,0,17339,8449,51434
29026,0,17339,8449,51434
29076,0,17339,8449,51412
29126,0,17339,8449,51412
29176,0,17339,8449,51412
29226,0,17540,8449,51412
29276,0,17540,8541,51412
29326,0,17540,8541,51412
29461,0,17540,8541,51387
29553,0,17540,8541,51387
29603,0,17540,8541,51387
29653,0,17941,8605,51387
29703,0,17941,8605,51387
29753,0,17941,8605,51387
29803,0,17941,8605,51387
29853,0,17741,8605,51368
29903,0,17741,8605,51368
29953,0,17741,8605,51368
30003,0,17741,8605,51368
30053,0,18158,8676,51368
30103,0,18158,8676,51368
30153,0,18158,8676,51368
30203,0,18158,8676,51368
30253,0,17941,8676,51342
30303,0,17941,8676,51342
30353,0,17941,8676,51342
30403,0,17941,8676,51342
30495,0,17941,8735,51342
30631,0,18374,8735,51342
30681,0,18374,8735,51323
30731,0,18374,8735,51323
30781,0,18374,8735,51323
30831,0,17941,8735,51323
30881,0,17941,8794,51323
30931,0,17941,8794,51323
30981,0,17941,8794,51323
31031,0,18590,8794,51323
31081,0,18590,8794,51302
31131,0,18590,8794,51302
31181,0,18590,8794,51302
31231,0,18158,8794,51302
31281,0,18158,8878,51302
31331,0,18158,8878,51302
31381,0,18158,8878,51302
31431,0,18374,8878,51302
31481,0,18374,8878,51284
31573,0,18374,8878,51284
31623,0,18374,8878,51284
31759,0,19053,8962,51284
31809,0,19053,8962,51284
31859,0,18374,8962,51284
31909,0,18374,8962,51263
31959,0,18374,8962,51263
32009,0,18374,8962,51263
32059,0,19053,8962,51263
32109,0,19053,9043,51263
32159,0,19053,9043,51263
32209,0,19053,9043,51263
32259,0,18590,9043,51263
32309,0,18590,9043,51232
32359,0,18590,9043,51232
32409,0,18590,9043,51232
32459,0,18822,9043,51232
32509,0,18822,9451,51232
32601,0,18822,9451,51232
32651,0,18822,9451,51232
32701,0,18822,9451,51205
32751,0,18822,9451,51205
32888,0,19053,9936,51205
32938,0,19053,9936,51205
32988,0,19053,9936,51205
33038,0,19300,9936,51205
33088,0,19300,9936,51194
33138,0,19300,9936,51194
33188,0,19300,9936,51194
33238,0,19300,9936,51194
33288,0,19300,10093,51194
33338,0,19300,10093,51194
33388,0,19300,10093,51194
33438,0,19053,10093,51194
33488,0,19053,10093,51170
33538,0,19053,10093,51170
33630,0,19532,10093,51170
33680,0,19532,10093,51170
33815,0,19532,10093,51170
33865,0,19300,10093,51170
33915,0,19300,10093,51149
33965,0,19300,10093,51149
34015,0,19300,10093,51149
34065,0,19300,10093,51149
34115,0,19300,10164,51149
34165,0,19300,10164,51149
34215,0,19300,10164,51149
34265,0,19794,10164,51149
34315,0,19794,10164,51134
34365,0,19794,10164,51134
34415,0,19794,10164,51134
34465,0,19300,10164,51134
34515,0,19300,10309,51134
34565,0,19300,10309,51134
34657,0,19794,10309,51134
34707,0,19794,10309,51114
34757,0,19794,10309,51114
34807,0,19794,10309,51114
34942,0,20304,10356,51114
34992,0,20304,10356,51114
35042,0,19794,10356,51114
35092,0,19794,10356,51086
35142,0,19794,10356,51086
35192,0,19794,10356,51086
35242,0,20041,10356,51086
35292,0,20041,9786,51086
35342,0,20041,9786,51086
35392,0,20041,9786,51086
35442,0,20582,9786,51086
35492,0,20582,9786,51061
35542,0,20582,9786,51061
35592,0,20582,9786,51061
35684,0,20304,9786,51061
35734,0,20304,9682,51061
35784,0,20304,9682,51061
35834,0,20582,9682,51061
35884,0,20582,9682,51061
35934,0,20582,9682,51040
36069,0,20860,9682,51040
36119,0,20860,9764,51040
36169,0,20860,9764,51040
36219,0,20860,9764,51040
36269,0,20304,9764,51040
36319,0,20304,9764,50998
36369,0,20304,9764,50998
36419,0,20304,9764,50998
36469,0,20582,9764,50998
36519,0,20582,9867,50998
36569,0,20582,9867,50998
36619,0,20582,9867,50998
36711,0,21138,9867,50997
36761,0,21138,9867,50997
36811,0,21138,9867,50997
36861,0,20582,9867,50997
36911,0,20582,9900,50997
36961,0,20582,9900,50997
37011,0,20582,9900,50997
37061,0,20860,9900,50997
37196,0,20860,9900,50979
37246,0,21138,9900,50979
37296,0,21138,9900,50979
37346,0,21138,9976,50979
37396,0,21138,9976,50979
37446,0,20860,9976,50979
37496,0,20860,9976,50979
37546,0,20860,9976,50951
37596,0,20860,9976,50951
37646,0,21431,9976,50951
37738,0,21431,10024,50951
37788,0,21431,10024,50951
37838,0,21740,10024,50951
37888,0,21740,10024,50951
37938,0,21740,10024,50943
37988,0,21740,10024,50943
38038,0,21431,10024,50943
38088,0,21431,10024,50943
38138,0,21431,10103,50943
38188,0,21431,10103,50943
38323,0,21138,10103,50917
38373,0,21138,10103,50917
38423,0,21138,10103,50917
38473,0,21740,10103,50917
38523,0,21740,10132,50917
38573,0,21740,10132,50917
38623,0,21740,10132,50917
38673,0,21740,10132,50917
38765,0,21740,10132,50902
38815,0,21740,10132,50902
38865,0,21431,10132,50902
38915,0,21431,10215,50902
38965,0,21431,10215,50902
39015,0,21431,10215,50902
39065,0,22049,10215,50902
39115,0,22049,10215,50885
39165,0,22049,10215,50885
39215,0,22049,10215,50885
39265,0,21740,10215,50885
39315,0,21740,10268,50885
39450,0,22049,10268,50885
39500,0,22049,10268,50885
39550,0,22049,10268,50863
39600,0,22049,10268,50863
39650,0,22049,10268,50863
39742,0,22049,10349,50863
39792,0,22049,10349,50863
39842,0,22049,10349,50863
39892,0,22049,10349,50863
39942,0,22049,10349,50848
39992,0,22049,10349,50848
40042,0,22697,10349,50848
40092,0,22697,10349,50848
40142,0,22697,10406,50848
40192,0,22697,10406,50848
40242,0,22373,10406,50848
40292,0,22373,10406,50848
40342,0,22373,10406,50818
40392,0,22373,10406,50818
40442,0,22049,10406,50818
40577,0,22049,10479,50818
40627,0,23037,10479,50818
40677,0,23037,10479,50818
40769,0,23037,10479,50804
40819,0,23037,10479,50804
40869,0,22697,10479,50804
40919,0,22697,10479,50804
40969,0,22697,10568,50804
41019,0,22697,10568,50804
41069,0,22697,10568,50804
41119,0,22697,10568,50804
41169,0,22697,10568,50778
41219,0,22697,10568,50778
41269,0,22697,10568,50778
41319,0,22697,10568,50778
41369,0,22697,10628,50778
41419,0,22697,10628,50778
41469,0,23037,10628,50778
41519,0,23037,10628,50778
41569,0,23037,10628,50755
41705,0,23037,10628,50755
41797,0,23037,10755,50755
41847,0,23037,10755,50755
41897,0,23037,10755,50755
41947,0,23037,10755,50722
41997,0,23037,10755,50722
42047,0,23392,10755,50722
42097,0,23392,10755,50722
42147,0,23392,10769,50722
42197,0,23392,10769,50722
42247,0,23037,10769,50722
42297,0,23037,10769,50722
42347,0,23037,10769,50720
42397,0,23037,10769,50720
42447,0,23037,10769,50720
42497,0,23037,10769,50720
42547,0,23037,10843,50720
42597,0,23037,10843,50720
42689,0,23037,10843,50720
42739,0,23037,10843,50699
42874,0,23392,10843,50699
42924,0,23392,10843,50699
42974,0,23392,10887,50699
43024,0,23747,10887,50699
43074,0,23747,10887,50699
43124,0,23747,10887,50699
43174,0,23747,10887,50684
43224,0,23747,10887,50684
43274,0,23747,10887,50684
43324,0,23747,10887,50684
43374,0,23747,10958,50684
43424,0,23392,10958,50684
43474,0,23392,10958,50684
43524,0,23392,10958,50684
43574,0,23392,10958,50664
43624,0,23747,10958,50664
43716,0,23747,10958,50664
43766,0,23747,11063,50664
43816,0,23747,11063,50664
43866,0,24118,11063,50664
44001,0,24118,11063,50608
44051,0,24504,11063,50608
44101,0,24504,11063,50608
44151,0,24504,11084,50608
44201,0,24504,11084,50608
44251,0,24118,11084,50608
44301,0,24118,11084,50608
44351,0,24118,11084,50630
44401,0,24118,11084,50630
44451,0,24118,11084,50630
44501,0,24118,11084,50630
44551,0,24118,11176,50630
44601,0,24118,11176,50630
44651,0,24118,11176,50630
44743,0,24118,11176,50630
44793,0,24118,11176,50591
44843,0,24118,11176,50591
44893,0,24118,11176,50591
44943,0,24118,11176,50591
44993,0,24118,11210,50591
45129,0,24890,11210,50591
45179,0,24890,11210,50584
45229,0,23747,11210,50584
45279,0,23747,11210,50584
45329,0,23747,11210,50584
45379,0,23747,11308,50584
45429,0,24504,11308,50584
45479,0,24504,11308,50584
45529,0,24504,11308,50584
45579,0,24504,11308,50566
45629,0,24504,11308,50566
45721,0,24504,11308,50566
45771,0,24504,11375,50566
45821,0,24504,11375,50566
45871,0,24890,11375,50566
45921,0,24890,11375,50566
45971,0,24890,11375,50546
46021,0,24890,11375,50546
46071,0,24890,11375,50546
46121,0,24890,11375,50546
46257,0,25307,11417,50546
46307,0,25307,11417,50546
46357,0,25307,11417,50526
46407,0,25307,11417,50526
46457,0,24890,11417,50526
46507,0,24890,11417,50526
46557,0,24890,12406,50526
46607,0,24890,12406,50526
46657,0,24890,12406,50526
46749,0,24890,12406,50526
46799,0,24890,12406,50502
46849,0,25307,12406,50502
46899,0,25307,12406,50502
46949,0,25307,12406,50502
46999,0,25307,12581,50502
47049,0,25307,12581,50502
47099,0,25307,12581,50502
47149,0,25307,12581,50502
47199,0,25307,12581,50495
47249,0,24504,12581,50495
47384,0,24504,12533,50495
47434,0,24890,12533,50495
47484,0,24890,12533,50495
47534,0,24890,12533,50495
47584,0,24890,12533,50463
47634,0,25307,12533,50463
47684,0,25307,12533,50463
47776,0,25307,12530,50463
47826,0,25724,12530,50463
47876,0,25724,12530,50463
47926,0,25724,12530,50463
47976,0,25724,12530,50459
48026,0,25724,12530,50459
48076,0,25724,12530,50459
48126,0,25724,12530,50459
48176,0,25724,12712,50459
48312,0,25724,12712,50459
48362,0,25724,12712,50459
48412,0,25724,12712,50455
48462,0,25307,12712,50455
48512,0,25307,12712,50455
48562,0,25307,12712,50455
48612,0,25307,12800,50455
48662,0,25724,12800,50455
48754,0,25724,12800,50455
48804,0,25724,12800,50438
48854,0,25307,12800,50438
48904,0,25307,12800,50438
48954,0,25307,12800,50438
49004,0,25307,12862,50438
49054,0,25724,12862,50438
49104,0,25724,12862,50438
49154,0,25724,12862,50438
49204,0,25724,12862,50425
49254,0,26156,12862,50425
49304,0,26156,12862,50425
49440,0,25724,11853,50425
49490,0,25724,11853,50425
49540,0,25724,11853,50425
49590,0,25724,11853,50404
49640,0,25724,11853,50404
49690,0,25724,11853,50404
49782,0,25724,11853,50404
49832,0,25724,11875,50404
49882,0,25724,11875,50404
49932,0,25724,11875,50404
49982,0,25724,11875,50404
50032,0,26156,11875,50384
50082,0,26156,11875,50384
50132,0,26156,11875,50384
50182,0,26156,11875,50384
50232,0,26619,11940,50384
50282,0,26619,11940,50384
50332,0,26619,11940,50384
50382,0,26619,11940,50384
50432,0,26619,11940,50364
50569,0,26619,11940,50364
50619,0,26619,11998,50364
50669,0,26619,11998,50364
50719,0,26619,11998,50364
50811,0,26619,11998,50334
50861,0,26619,11998,50334
50911,0,26619,11998,50334
50961,0,26619,11998,50334
51011,0,26619,12045,50334
51061,0,26619,12045,50334
51111,0,26619,12045,50334
51161,0,26619,12045,50334
51211,0,26619,12045,50333
51261,0,26619,12045,50333
51311,0,26619,12045,50333
51361,0,26619,12045,50333
51411,0,26619,12116,50333
51461,0,26668,12116,50333
51511,0,26718,12116,50333
51561,0,26767,12116,50333
51696,0,26900,12116,50316
51746,0,26950,12116,50316
51880,0,27082,12166,50316
51930,0,27082,12166,50316
51980,0,27082,12166,50316
52030,0,27082,12166,50295
52080,0,27082,12166,50295
52130,0,27082,12166,50295
52180,0,27082,12166,50295
52230,0,27561,12264,50295
52280,0,27561,12264,50295
52330,0,27561,12264,50295
52380,0,27561,12264,50295
52430,0,27082,12264,50271
52480,0,27082,12264,50271
52530,0,27082,12264,50271
52580,0,27082,12264,50271
52630,0,27561,12298,50271
52680,0,27561,12298,50271
52730,0,27561,12298,50271
53078,0,27082,12354,50262
53128,0,27082,12354,50262
53178,0,27082,12354,50262
53228,0,27082,12354,50242
53278,0,27082,12354,50242
53328,0,27082,12354,50242
53378,0,27082,12354,50242
53428,0,27561,12402,50242
53478,0,27561,12402,50242
53528,0,27561,12402,50242
53578,0,27561,12402,50242
53628,0,28071,12402,50236
53678,0,28071,12402,50236
53728,0,28071,12402,50236
53778,0,28071,12402,50236
53828,0,27082,12467,50236
53878,0,27082,12467,50236
53970,0,27082,12467,50236
54020,0,27082,12467,50214
54070,0,27561,12467,50214
54247,0,27561,12519,50214
54297,0,27561,12519,50214
54347,0,27561,12519,50214
54397,0,27561,12519,50214
54447,0,27561,12519,50198
54497,0,27561,12519,50198
54547,0,27561,12519,50198
54597,0,27561,12519,50198
54647,0,27082,12543,50198
54697,0,27082,12543,50198
54747,0,27082,12543,50198
54797,0,27082,12543,50198
54847,0,27561,12543,50189
54897,0,27561,12543,50189
54947,0,27561,12543,50189
55039,0,27561,12580,50189
55089,0,27561,12580,50189
55139,0,27561,12580,50189
55189,0,27561,12580,50189
55239,0,27561,12580,50172
55374,0,27561,12580,50172
55424,0,28071,12648,50172
55474,0,28071,12648,50172
55524,0,28071,12648,50172
55574,0,28071,12648,50172
55624,0,28071,12648,50187
55674,0,28071,12648,50187
55724,0,28071,12648,50187
55774,0,28071,12648,50187
55824,0,28071,12648,50187
55874,0,28071,12740,50187
55924,0,28071,12740,50187
55974,0,28071,12740,50187
56066,0,28071,12740,50150
56116,0,28071,12740,50150
56166,0,28071,12740,50150
56216,0,28071,12740,50150
56266,0,27561,12675,50150
56316,0,27561,12675,50150
56366,0,27561,12675,50150
56502,0,28580,12675,50129
56552,0,28580,12675,50129
56602,0,28580,12675,50129
56652,0,28071,12726,50129
56702,0,28071,12726,50129
56752,0,28071,12726,50129
56802,0,28071,12726,50129
56852,0,28071,12726,50123
56902,0,28071,12726,50123
56952,0,28071,12726,50123
57044,0,28071,12765,50123
57094,0,28071,12765,50123
57144,0,28071,12765,50123
57194,0,28071,12765,50123
57244,0,28071,12765,50101
57294,0,28071,12765,50101
57344,0,28071,12765,50101
57394,0,28071,12765,50101
57444,0,28071,12818,50101
57494,0,28071,12818,50101
57629,0,28580,12818,50101
57679,0,28580,12818,50093
57729,0,28580,12818,50093
57779,0,28580,12818,50093
57829,0,28580,12818,50093
57879,0,28580,12863,50093
57929,0,28580,12863,50093
57979,0,28580,12863,50093
58071,0,28580,12863,50072
58121,0,28580,12863,50072
58171,0,28580,12863,50072
58221,0,28580,12863,50072
58271,0,29120,12929,50072
58321,0,29120,12929,50072
58371,0,29120,12929,50072
58421,0,29120,12929,50072
58471,0,29692,12929,50065
58521,0,29692,12929,50065
58571,0,29692,12929,50065
58621,0,29692,12929,50065
58757,0,29692,12988,50065
58807,0,29692,12988,50065
58857,0,29692,12988,50053
58907,0,29692,12988,50053
58957,0,29692,12988,50053
59007,0,29692,12988,50053
59099,0,29120,13037,50053
59149,0,29120,13037,50053
59199,0,29120,13037,50053
59249,0,29692,13037,50036
59299,0,29692,13037,50036
59349,0,29692,13037,50036
59399,0,29692,13037,50036
59449,0,29692,13124,50036
59499,0,29692,13124,50036
59549,0,29692,13124,50036
59599,0,29692,13124,50036
59649,0,29120,13124,50007
59699,0,29120,13124,50007
59749,0,29120,13124,50007
59884,0,29120,13206,50007
59934,0,29120,13206,50007
59984,0,29120,13206,50007
60076,0,29692,13206,49989
60126,0,29692,13206,49989
60176,0,29692,13206,49989
60226,0,29692,13206,49989
60276,0,29692,13279,49989
60326,0,29692,13279,49989
60376,0,29692,13279,49989
60426,0,29692,13279,49989
60476,0,29692,13279,49930
60526,0,29692,13279,49930
60576,0,29692,13279,49930
60626,0,29692,13279,49930
60676,0,29692,13948,49930
60726,0,29692,13948,49930
60776,0,29692,13948,49930
60826,0,30263,13948,49930
60876,0,30263,13948,49954
61011,0,30263,13948,49954
61103,0,29692,14235,49954
61153,0,29692,14235,49954
61203,0,29692,14235,49954
61253,0,29692,14235,49954
61303,0,29692,14235,49945
61353,0,29692,14235,49945
61403,0,29692,14235,49945
61453,0,30263,14235,49945
61503,0,30263,14333,49945
61553,0,30263,14333,49945
61603,0,30263,14333,49945
61653,0,29120,14333,49945
61703,0,29120,14333,49925
61753,0,29120,14333,49925
61803,0,29120,14333,49925
61853,0,29692,14333,49925
61903,0,29692,14404,49925
61953,0,29692,14404,49925
62045,0,29692,14404,49925
62181,0,29692,14404,49910
62231,0,29120,14404,49910
62281,0,29120,13615,49910
62331,0,29120,13615,49910
62381,0,29120,13615,49910
62431,0,29692,13615,49910
62481,0,29692,13615,49904
62531,0,29692,13615,49904
62581,0,29692,13615,49904
62631,0,29692,13615,49904
62681,0,29692,13567,49904
62731,0,29692,13567,49904
62781,0,29692,13567,49904
62831,0,30263,13567,49904
62881,0,30263,13567,49883
62931,0,30263,13567,49883
63109,0,30263,13631,49883
63159,0,30263,13631,49883
63209,0,30263,13631,49883
63259,0,30881,13631,49883
63309,0,30881,13631,49863
63359,0,30881,13631,49863
63409,0,30881,13631,49863
63459,0,30263,13631,49863
63509,0,30263,13695,49863
63559,0,30263,13695,49863
63609,0,30263,13695,49863
63659,0,30263,13695,49863
63709,0,30263,13695,49843
63759,0,30263,13695,49843
63809,0,30263,13695,49843
63859,0,30263,13695,49843
63909,0,30263,13740,49843
63959,0,30263,13740,49843
64051,0,30881,13740,49843
64101,0,30881,13740,49842
64236,0,30263,13740,49842
64286,0,30263,13793,49842
64336,0,30263,13793,49842
64386,0,30263,13793,49842
64436,0,30881,13793,49842
64486,0,30881,13793,49826
64536,0,30881,13793,49826
64586,0,30881,13793,49826
64636,0,30881,13793,49826
64686,0,30881,13809,49826
64736,0,30881,13809,49826
64786,0,30881,13809,49826
64836,0,31498,13809,49826
64886,0,31498,13809,49807
64936,0,31498,13809,49807
64986,0,31498,13809,49807
65078,0,30263,13809,49807
65128,0,30263,13864,49807
65178,0,30263,13864,49807
65228,0,31498,13864,49807
65363,0,31498,13864,49800
65413,0,31498,13864,49800
65463,0,31498,13864,49800
65513,0,31498,13947,49800
65563,0,31498,13947,49800
65613,0,31498,13947,49800
65663,0,30881,13947,49800
65713,0,30881,13947,49788
65763,0,30881,13947,49788
65813,0,30881,13947,49788
65863,0,30881,13947,49788
65913,0,30881,13957,49788
65963,0,30881,13957,49788
66055,0,31498,13957,49788
66105,0,31498,13957,49779
66155,0,31498,13957,49779
66205,0,31498,13957,49779
66255,0,30881,13957,49779
66305,0,30881,13983,49779
66355,0,30881,13983,49779
66491,0,31498,13983,49761
66541,0,31498,13983,49761
66591,0,31498,13983,49761
66641,0,31498,13983,49761
66691,0,31498,14006,49761
66741,0,31498,14006,49761
66791,0,31498,14006,49761
66841,0,30881,14006,49761
66891,0,30881,14006,49765
66941,0,30881,14006,49765
66991,0,30881,14006,49765
67083,0,31498,14006,49765
67133,0,31498,14032,49765
67183,0,31498,14032,49765
67233,0,31498,14032,49765
67283,0,31498,14032,49765
67333,0,31498,14032,49744
67383,0,31498,14032,49744
67433,0,31498,14032,49744
67483,0,31498,14032,49744
67620,0,31498,14118,49744
67670,0,31498,14118,49744
67720,0,31498,14118,49725
67770,0,31498,14118,49725
67820,0,31498,14118,49725
67870,0,31498,14118,49725
67920,0,31498,14182,49725
67970,0,31498,14182,49725
68062,0,31498,14182,49725
68112,0,31498,14182,49704
68162,0,31498,14182,49704
68212,0,31498,14182,49704
68262,0,32842,14182,49704
68312,0,32842,14226,49704
68362,0,32842,14226,49704
68412,0,32842,14226,49704
68462,0,32162,14226,49704
68512,0,32162,14226,49693
68562,0,32162,14226,49693
68612,0,32162,14226,49693
68747,0,32162,14269,49693
68797,0,32162,14269,49693
68847,0,32162,14269,49693
68897,0,32162,14269,49693
68947,0,32162,14269,49678
68997,0,32162,14269,49678
69089,0,32162,14269,49678
69139,0,32162,14326,49678
69189,0,32162,14326,49678
69239,0,32842,14326,49678
69289,0,32842,14326,49678
69339,0,32842,14326,49670
69389,0,32842,14326,49670
69439,0,32842,14326,49670
69489,0,32842,14326,49670
69539,0,32842,14358,49670
69589,0,32842,14358,49670
69639,0,32842,14358,49670
69689,0,32842,14358,49670
69739,0,32842,14358,49654
69874,0,32842,14358,49654
69924,0,32842,14404,49654
69974,0,32842,14404,49654
70024,0,32842,14404,49654
70116,0,32842,14404,49654
70166,0,32842,14404,49652
70216,0,32842,14404,49652
70266,0,32842,14404,49652
70316,0,32842,14404,49652
70366,0,32842,14398,49652
70416,0,32842,14398,49652
70466,0,32706,14398,49652
70516,0,32570,14398,49652
70566,0,32434,14398,49646
70616,0,32298,14398,49646
70666,0,32162,14398,49646
70716,0,32162,14398,49646
70766,0,32162,14412,49646
70816,0,32162,14412,49646
70866,0,33552,14412,49646
71002,0,33552,14412,49630
71052,0,32162,14412,49630
71144,0,32162,14470,49630
71194,0,32162,14470,49630
71244,0,32162,14470,49630
71294,0,32162,14470,49630
71344,0,32162,14470,49609
71394,0,32162,14470,49609
71444,0,32162,14470,49609
71494,0,32162,14470,49609
71544,0,32162,14518,49609
71594,0,32162,14518,49609
71644,0,32842,14518,49609
71694,0,32842,14518,49609
71744,0,32842,14518,49593
71794,0,32842,14518,49593
71844,0,32842,14518,49593
71894,0,32842,14518,49593
71944,0,32842,14578,49593
71994,0,32842,14578,49593
72172,0,32842,14578,49556
72222,0,32842,14578,49556
72272,0,32842,14578,49556
72322,0,32842,14578,49556
72372,0,32842,14640,49556
72422,0,32842,14640,49556
72472,0,33552,14640,49556
72522,0,33552,14640,49556
72572,0,33552,14640,49583
72622,0,33552,14640,49583
72672,0,33552,14640,49583
72722,0,33552,14640,49583
72772,0,33552,14619,49583
72822,0,33552,14619,49583
72872,0,33552,14619,49583
72922,0,33552,14619,49583
72972,0,33552,14619,49581
73064,0,32842,14619,49581
73114,0,32842,14619,49581
73164,0,32842,14638,49581
73300,0,32842,14638,49581
73350,0,32842,14638,49564
73400,0,32842,14638,49564
73450,0,32842,14638,49564
73500,0,32842,14638,49564
73550,0,32842,14696,49564
73600,0,32842,14696,49564
73650,0,33552,14696,49564
73700,0,33552,14696,49564
73750,0,33552,14696,49538
73800,0,33552,14696,49538
73850,0,33552,14696,49538
73900,0,33552,14696,49538
73950,0,33552,14772,49538
74000,0,33552,14772,49538
74092,0,32842,14772,49538
74142,0,32842,14772,49538
74192,0,32842,14772,49544
74242,0,33552,14772,49544
74292,0,33552,14772,49544
74427,0,32842,14814,49544
74477,0,32842,14814,49544
74527,0,32842,14814,49544
74577,0,32842,14814,49526
74627,0,33552,14814,49526
74677,0,33552,14814,49526
74727,0,33552,14814,49526
74777,0,33552,14783,49526
74827,0,34309,14783,49526
74877,0,34309,14783,49526
74927,0,34309,14783,49526
74977,0,34309,14783,49518
75027,0,33552,14783,49518
75119,0,33552,14783,49518
75169,0,33552,14816,49518
75219,0,33552,14816,49518
75269,0,33552,14816,49518
75319,0,33552,14816,49518
75369,0,33552,14816,49499
75419,0,33552,14816,49499
75554,0,33552,14816,49499
75604,0,33552,14887,49499
75654,0,33552,14887,49499
75704,0,33552,14887,49499
75754,0,33552,14887,49499
75804,0,33552,14887,49475
75854,0,33552,14887,49475
