Tick,Throttle,Speed,Current,Voltage
21896,0, 0, 439, 52768
21946,0, 0, 439, 52768
21996,0, 0, 438, 52768
22046,0, 1775, 438, 52768
22096,0, 1775, 438, 52768
22146,0, 1775, 438, 52768
22196,0, 1775, 438, 52767
22246,0, 1775, 438, 52767
22296,0, 1775, 438, 52767
22432,0, 1775, 438, 52767
22482,0, 1775, 438, 52767
22574,0, 1775, 438, 52766
22624,0, 1775, 438, 52766
22674,0, 1775, 438, 52766
22724,0, 1775, 438, 52766
22774,0, 1775, 435, 52766
22824,0, 1775, 435, 52766
22874,0, 1775, 435, 52766
22924,0, 1775, 435, 52766
22974,0, 1775, 435, 52770
23024,0, 1775, 435, 52770
23074,0, 1775, 435, 52770
23124,0, 1775, 435, 52770
23174,0, 1775, 425, 52770
23224,0, 0, 425, 52770
23274,0, 0, 425, 52770
23324,0, 0, 425, 52770
23374,0, 0, 425, 52772
23424,0, 0, 425, 52772
23560,0, 0, 425, 52772
23610,0, 0, 426, 52772
23702,0, 0, 426, 52772
23752,0, 0, 426, 52772
23802,0, 0, 426, 52772
23852,0, 0, 426, 52772
23902,0, 0, 426, 52772
23952,1000, 0, 426, 52772
24002,1000, 0, 431, 52772
24052,1000, 0, 431, 52772
24102,1000, 0, 431, 52772
24152,1000, 0, 431, 52772
24202,1000, 0, 431, 52319
24252,1000, 1343, 431, 52319
24302,1000, 1343, 431, 52319
24352,1000, 1343, 431, 52319
24402,1000, 1343, 2745, 52319
24452,1000, 1343, 2745, 52319
24502,1000, 1343, 2745, 52319
24552,1000, 1343, 2745, 52319
24688,1000, 1343, 2745, 52278
24780,0, 1343, 2932, 52278
24830,0, 1343, 2932, 52278
24880,0, 1343, 2932, 52278
24930,0, 1343, 2932, 52278
24980,0, 1343, 2932, 52750
25030,0, 1343, 2932, 52750
25080,0, 1343, 2932, 52750
25130,0, 1343, 2932, 52750
25180,0, 1343, 469, 52750
25230,0, 1343, 469, 52750
25280,0, 1343, 469, 52750
25330,0, 1343, 469, 52750
25380,0, 1343, 469, 52759
25430,0, 0, 469, 52759
25480,0, 0, 469, 52759
25616,257, 0, 433, 52759
25666,257, 0, 433, 52759
25716,257, 0, 433, 52759
25766,257, 0, 433, 52759
25816,257, 0, 433, 52270
25908,257, 0, 433, 52270
25958,257, 0, 433, 52270
26008,257, 0, 2823, 52270
26058,257, 1667, 2823, 52270
26108,257, 1667, 2823, 52270
26158,257, 1667, 2823, 52270
26208,257, 1667, 2823, 52245
26258,257, 1667, 2823, 52245
26308,257, 1667, 2823, 52245
26358,279, 1667, 2823, 52245
26408,279, 1667, 3092, 52245
26458,279, 1667, 3092, 52245
26508,279, 1667, 3092, 52245
26558,279, 1667, 3092, 52245
26608,279, 1667, 3092, 52203
26744,279, 1667, 3092, 52203
26794,279, 1667, 3282, 52203
26844,279, 1667, 3282, 52203
26936,279, 1667, 3282, 52203
26986,279, 1667, 3282, 52203
27036,279, 1667, 3282, 52167
27086,279, 1667, 3282, 52167
27136,288, 1667, 3282, 52167
27186,288, 1667, 3282, 52167
27236,288, 0, 3450, 52167
27286,288, 0, 3450, 52167
27336,288, 0, 3450, 52167
27386,288, 0, 3450, 52167
27436,288, 2871, 3450, 52135
27486,288, 2871, 3450, 52135
27536,288, 2871, 3450, 52135
27586,288, 2871, 3450, 52135
27636,288, 2871, 3572, 52135
27686,288, 2871, 3572, 52135
27736,288, 2871, 3572, 52135
27872,288, 2871, 3572, 52103
27964,296, 2871, 3572, 52103
28014,296, 2871, 3724, 52103
28064,296, 2871, 3724, 52103
28114,296, 2871, 3724, 52103
28164,296, 2871, 3724, 52103
28214,296, 2871, 3724, 52063
28264,296, 3659, 3724, 52063
28314,296, 3659, 3724, 52063
28364,296, 3659, 3724, 52063
28414,296, 3659, 3883, 52063
28464,296, 3659, 3883, 52063
28514,296, 3659, 3883, 52063
28564,296, 3659, 3883, 52063
28614,296, 3659, 3883, 52023
28664,296, 3659, 3883, 52023
28714,296, 3659, 3883, 52023
28764,295, 3659, 3883, 52023
28814,295, 3659, 4056, 52023
28906,295, 3659, 4056, 52023
29041,295, 4416, 4056, 51992
29091,295, 4416, 4056, 51992
29141,295, 4416, 4056, 51992
29191,295, 4416, 4056, 51992
29241,295, 4416, 4198, 51992
29291,295, 4416, 4198, 51992
29341,295, 4416, 4198, 51992
29391,295, 4416, 4198, 51992
29441,295, 4416, 4198, 51951
29491,295, 4416, 4198, 51951
29541,294, 4416, 4198, 51951
29591,294, 4416, 4198, 51951
29641,294, 5002, 4368, 51951
29691,294, 5002, 4368, 51951
29741,294, 5002, 4368, 51951
29791,294, 5002, 4368, 51951
29841,294, 5002, 4368, 51913
29933,294, 5002, 4368, 51913
29983,294, 5002, 4368, 51913
30033,294, 5002, 4549, 51913
30168,294, 5002, 4549, 51913
30218,294, 5002, 4549, 51871
30268,294, 5697, 4549, 51871
30318,294, 5697, 4549, 51871
30368,373, 5697, 4549, 51871
30418,373, 5697, 4740, 51871
30468,373, 5697, 4740, 51871
30518,373, 5697, 4740, 51871
30568,373, 5697, 4740, 51871
30618,373, 5697, 4740, 51820
30668,373, 6099, 4740, 51820
30718,373, 6099, 4740, 51820
30768,373, 6099, 4740, 51820
30818,373, 6099, 4950, 51820
30910,373, 6099, 4950, 51820
30960,373, 6099, 4950, 51820
31010,373, 6099, 4950, 51771
31060,373, 6670, 4950, 51771
31110,373, 6670, 4950, 51771
31160,501, 6670, 4950, 51771
31296,501, 6670, 5161, 51771
31346,501, 6670, 5161, 51771
31396,501, 6670, 5161, 51771
31446,501, 6670, 5161, 51724
31496,501, 6670, 5161, 51724
31546,501, 6670, 5161, 51724
31596,501, 6670, 5161, 51724
31646,501, 7179, 5408, 51724
31696,501, 7179, 5408, 51724
31746,501, 7179, 5408, 51724
31796,501, 7179, 5408, 51724
31846,501, 7179, 5408, 51671
31938,568, 7179, 5408, 51671
31988,568, 7179, 5408, 51671
32038,568, 7720, 5636, 51671
32088,568, 7720, 5636, 51671
32138,568, 7720, 5636, 51671
32188,568, 7720, 5636, 51671
32238,568, 8121, 5636, 51618
32288,568, 8121, 5636, 51618
32423,568, 8121, 5890, 51618
32473,568, 8121, 5890, 51618
32523,568, 8121, 5890, 51618
32573,568, 8121, 5890, 51618
32623,568, 8121, 5890, 51564
32673,568, 8816, 5890, 51564
32723,574, 8816, 5890, 51564
32773,574, 8816, 5890, 51564
32823,574, 8816, 6096, 51564
32873,574, 8816, 6096, 51564
32965,574, 8816, 6096, 51564
33015,574, 8816, 6096, 51564
33065,574, 9357, 6096, 51516
33115,574, 9357, 6096, 51516
33165,574, 9357, 6096, 51516
33215,574, 9357, 6096, 51516
33265,574, 9897, 6286, 51516
33315,574, 9897, 6286, 51516
33365,574, 9897, 6286, 51516
33415,574, 9897, 6286, 51516
33551,583, 9897, 6286, 51477
33601,583, 9897, 6286, 51477
33651,583, 10283, 6467, 51477
33701,583, 10283, 6467, 51477
33751,583, 10283, 6467, 51477
33801,583, 10283, 6467, 51477
33851,583, 11101, 6467, 51434
33943,583, 11101, 6467, 51434
33993,583, 11101, 6467, 51434
34043,583, 11101, 6638, 51434
34093,583, 11101, 6638, 51434
34143,583, 11101, 6638, 51434
34193,583, 11101, 6638, 51434
34243,583, 11256, 6638, 51380
34293,583, 11256, 6638, 51380
34343,584, 11256, 6638, 51380
34393,584, 11256, 6638, 51380
34443,584, 11873, 6868, 51380
34493,584, 11873, 6868, 51380
34543,584, 11873, 6868, 51380
34679,584, 11781, 6868, 51299
34729,584, 11781, 6868, 51299
34779,584, 11781, 6868, 51299
34829,584, 11781, 7293, 51299
34922,584, 11781, 7293, 51299
34972,584, 11781, 7293, 51299
35022,584, 11781, 7293, 51299
35072,584, 12151, 7293, 51077
35122,584, 12151, 7293, 51077
35172,583, 12151, 7293, 51077
35222,583, 12151, 7293, 51077
35272,583, 12244, 8390, 51077
35322,583, 12244, 8390, 51077
35372,583, 12244, 8390, 51077
35422,583, 12244, 8390, 51077
35472,583, 12553, 8390, 51208
35522,583, 12553, 8390, 51208
35572,583, 12553, 8390, 51208
35622,583, 12553, 8390, 51208
35672,583, 12645, 7682, 51208
35808,583, 12645, 7682, 51208
35901,583, 12753, 7682, 51149
35951,583, 12753, 7682, 51149
36001,583, 12753, 7682, 51149
36051,583, 12753, 7845, 51149
36101,583, 12753, 7845, 51149
36151,583, 12753, 7845, 51149
36201,583, 12753, 7845, 51149
36251,583, 12645, 7845, 51118
36301,583, 12645, 7845, 51118
36351,583, 12645, 7845, 51118
36401,583, 12645, 7845, 51118
36451,583, 13078, 7984, 51118
36501,583, 13078, 7984, 51118
36551,583, 13078, 7984, 51118
36601,583, 13078, 7984, 51118
36651,583, 13309, 7984, 51074
36701,583, 13309, 7984, 51074
36793,583, 13309, 7984, 51074
36843,583, 13649, 8190, 51074
36978,583, 13649, 8190, 51074
37028,583, 13649, 8190, 51074
37078,583, 13649, 8190, 51036
37128,583, 13649, 8190, 51036
37178,583, 13649, 8190, 51036
37228,583, 14035, 8190, 51036
37278,583, 14035, 8305, 51036
37328,583, 14035, 8305, 51036
37378,583, 14035, 8305, 51036
37428,583, 14035, 8305, 51036
37478,583, 14035, 8305, 51006
37528,584, 14035, 8305, 51006
37578,584, 14035, 8305, 51006
37628,584, 14421, 8305, 51006
37678,584, 14421, 8435, 51006
37770,584, 14421, 8435, 51006
37820,584, 14421, 8435, 51006
37870,584, 14421, 8435, 50964
37920,584, 14421, 8435, 50964
37970,584, 14421, 8435, 50964
38107,584, 14560, 8518, 50964
38157,584, 14560, 8518, 50964
38207,584, 14560, 8518, 50964
38257,584, 15131, 8518, 50954
38307,584, 15131, 8518, 50954
38357,584, 15131, 8518, 50954
38407,584, 15131, 8518, 50954
38457,584, 15286, 8527, 50954
38507,584, 15286, 8527, 50954
38557,584, 15286, 8527, 50954
38607,584, 15286, 8527, 50954
38657,584, 15440, 8527, 50935
38749,584, 15440, 8527, 50935
38799,584, 15440, 8527, 50935
38849,584, 15903, 8578, 50935
38899,584, 15903, 8578, 50935
38949,584, 15903, 8578, 50935
38999,584, 15903, 8578, 50935
39049,584, 15749, 8578, 50932
39099,584, 15749, 8578, 50932
39235,584, 16243, 8578, 50932
39285,584, 16243, 8593, 50932
39335,584, 16243, 8593, 50932
39385,584, 16243, 8593, 50932
39435,584, 16073, 8593, 50932
39485,584, 16073, 8593, 50917
39535,584, 16073, 8593, 50917
39585,584, 16073, 8593, 50917
39635,584, 16413, 8593, 50917
39727,584, 16413, 8632, 50917
39777,584, 16413, 8632, 50917
39827,584, 16413, 8632, 50917
39877,584, 16413, 8632, 50903
39927,584, 16413, 8632, 50903
39977,584, 16413, 8632, 50903
40027,584, 16768, 8632, 50903
40162,584, 16768, 8726, 50903
40212,584, 16768, 8726, 50903
40262,584, 16768, 8726, 50879
40312,584, 16768, 8726, 50879
40362,584, 16768, 8726, 50879
40412,584, 16768, 8726, 50879
40462,584, 17154, 8715, 50879
40512,584, 17154, 8715, 50879
40562,584, 17154, 8715, 50879
40612,584, 17154, 8715, 50879
40704,584, 16953, 8715, 50864
40754,584, 16953, 8715, 50864
40804,584, 16953, 8715, 50864
40854,584, 17339, 8715, 50864
40904,584, 17339, 8784, 50864
40954,584, 17339, 8784, 50864
41004,584, 17339, 8784, 50864
41054,584, 17741, 8784, 50864
41104,584, 17741, 8784, 50841
41154,584, 17741, 8784, 50841
41290,584, 17741, 8867, 50841
41340,584, 17741, 8867, 50841
41390,584, 17741, 8867, 50841
41440,584, 17941, 8867, 50841
41490,584, 17941, 8867, 50811
41540,584, 17941, 8867, 50811
41590,584, 17941, 8867, 50811
41640,584, 17741, 8867, 50811
41732,584, 17741, 8953, 50811
41782,584, 17741, 8953, 50811
41832,584, 18158, 8953, 50811
41882,584, 18158, 8953, 50815
41932,584, 18158, 8953, 50815
41982,584, 18158, 8953, 50815
42032,584, 18158, 8953, 50815
42082,584, 18158, 9006, 50815
42132,584, 18158, 9006, 50815
42182,584, 18158, 9006, 50815
42232,584, 18158, 9006, 50815
42282,584, 18158, 9006, 50772
42418,584, 18158, 9006, 50772
42468,584, 18374, 9096, 50772
42518,584, 18374, 9096, 50772
42568,584, 18374, 9096, 50772
42618,584, 18374, 9096, 50772
42710,584, 18374, 9096, 50739
42760,584, 18374, 9096, 50739
42810,584, 18374, 9096, 50739
42860,584, 18374, 9096, 50739
42910,584, 18374, 9366, 50739
42960,584, 18374, 9366, 50739
43010,584, 18374, 9366, 50739
43060,584, 18374, 9366, 50739
43110,584, 18374, 9366, 50667
43160,584, 18374, 9366, 50667
43210,584, 18374, 9366, 50667
43260,584, 18158, 9366, 50667
43310,584, 18158, 9635, 50667
43360,584, 18158, 9635, 50667
43410,584, 18158, 9635, 50667
43546,584, 18822, 9635, 50628
43596,584, 18822, 9635, 50628
43688,584, 18590, 9820, 50628
43738,584, 18590, 9820, 50628
43788,584, 18590, 9820, 50628
43838,584, 18822, 9820, 50628
43888,584, 18822, 9820, 50575
43938,1000, 18822, 9820, 50575
43988,1000, 18822, 9820, 50575
44038,1000, 18822, 9820, 50575
44088,1000, 18822, 10029, 50575
44138,1000, 18822, 10029, 50575
44188,1000, 18822, 10029, 50575
44238,1000, 19053, 10029, 50575
44288,1000, 19053, 10029, 50523
44338,1000, 19053, 10029, 50523
44388,1000, 19053, 10029, 50523
44438,1000, 19300, 10029, 50523
44572,1000, 19300, 10261, 50523
44622,1000, 19300, 10261, 50523
44927,1000, 19300, 10448, 50483
44977,1000, 19300, 10448, 50483
45027,1000, 19532, 10448, 50483
45077,1000, 19532, 10448, 50483
45127,1000, 19532, 10448, 50431
45177,1000, 19532, 10448, 50431
45227,1000, 19300, 10448, 50431
45277,1000, 19300, 10448, 50431
45327,1000, 19300, 10650, 50431
45377,1000, 19300, 10650, 50431
45427,1000, 19794, 10650, 50431
45477,1000, 19794, 10650, 50431
45527,1000, 19794, 10650, 50420
45577,1000, 19794, 10650, 50420
45669,1000, 19794, 10650, 50420
45719,1000, 19794, 10693, 50420
45769,1000, 19794, 10693, 50420
45819,1000, 19794, 10693, 50420
45869,1000, 19794, 10693, 50420
45919,1000, 19794, 10693, 50389
46096,1000, 20041, 10820, 50389
46146,1000, 20041, 10820, 50389
46196,1000, 20041, 10820, 50389
46246,1000, 20304, 10820, 50389
46296,1000, 20304, 10820, 50377
46346,1000, 20304, 10820, 50377
46396,1000, 20304, 10820, 50377
46446,1000, 20041, 10820, 50377
46496,1000, 20041, 10865, 50377
46546,1000, 20041, 10865, 50377
46638,1000, 20304, 10865, 50377
46688,1000, 20304, 10865, 50334
46738,1000, 20304, 10865, 50334
46788,1000, 20304, 10865, 50334
46838,1000, 20304, 10865, 50334
46888,1000, 20304, 11014, 50334
46938,1000, 20304, 11014, 50334
46988,1000, 20304, 11014, 50334
47038,1000, 20304, 11014, 50334
47088,1000, 20304, 11014, 50298
47224,1000, 20582, 11014, 50298
47274,1000, 20582, 11014, 50298
47324,1000, 20582, 11167, 50298
47374,1000, 20582, 11167, 50298
47424,1000, 21138, 11167, 50298
47474,1000, 21138, 11167, 50298
47566,1000, 21138, 11167, 50258
47616,1000, 21138, 11167, 50258
47666,1000, 20860, 11167, 50258
47716,1000, 20860, 11284, 50258
47766,1000, 20860, 11284, 50258
47816,1000, 20860, 11284, 50258
47866,1000, 21138, 11284, 50258
47916,1000, 21138, 11284, 50228
47966,1000, 21138, 11284, 50228
48016,1000, 21138, 11284, 50228
48066,1000, 21138, 11284, 50228
48116,1000, 21138, 11423, 50228
48166,1000, 21138, 11423, 50228
48216,1000, 21138, 11423, 50228
48352,1000, 21138, 11423, 50186
48402,1000, 21138, 11423, 50186
48494,1000, 21431, 11423, 50186
48544,1000, 21431, 11564, 50186
48594,1000, 21431, 11564, 50186
48644,1000, 21740, 11564, 50186
48694,1000, 21740, 11564, 50186
48744,665, 21740, 11564, 50154
48794,665, 21740, 11564, 50154
48844,665, 21740, 11564, 50154
48894,665, 21740, 11564, 50154
48944,665, 21740, 11746, 50154
48994,665, 21740, 11746, 50154
49044,665, 22049, 11746, 50154
49094,665, 22049, 11746, 50154
49144,665, 22049, 11746, 50096
49194,665, 22049, 11746, 50096
49244,665, 22373, 11746, 50096
49336,665, 22373, 11840, 50096
49386,665, 22373, 11840, 50096
49521,665, 22697, 11840, 50061
49571,528, 22697, 11840, 50061
49621,528, 22697, 11840, 50061
49671,528, 22373, 11840, 50061
49721,528, 22373, 12095, 50061
49771,528, 22373, 12095, 50061
49821,528, 22373, 12095, 50061
49871,528, 22697, 12095, 50061
49921,528, 22697, 12095, 50021
49971,528, 22697, 12095, 50021
50021,528, 22697, 12095, 50021
50071,528, 23392, 12095, 50021
50121,528, 23392, 12282, 50021
50171,528, 23392, 12282, 50021
50221,528, 23392, 12282, 50021
50314,528, 23392, 12282, 49980
50364,393, 23392, 12282, 49980
50414,393, 23392, 12282, 49980
50464,393, 23037, 12282, 49980
50514,393, 23037, 8630, 49980
50649,393, 23392, 8630, 49980
50699,393, 23392, 8630, 49980
50749,393, 23392, 8630, 51993
50799,393, 23392, 8630, 51993
50849,393, 23392, 8630, 51993
50899,393, 23392, 8630, 51993
50949,393, 23392, 1704, 51993
50999,393, 23392, 1704, 51993
51049,393, 23392, 1704, 51993
51099,393, 23392, 1704, 51993
51149,347, 23392, 1704, 52044
51199,347, 23392, 1704, 52044
51291,347, 23392, 1704, 52044
51341,347, 23392, 1438, 52044
51391,347, 23392, 1438, 52044
51441,347, 23037, 1438, 52044
51491,347, 23037, 1438, 52044
51541,347, 23037, 1438, 52106
51591,347, 23037, 1438, 52106
51641,347, 23747, 1438, 52106
51776,347, 23747, 1375, 52106
51826,347, 23392, 1375, 52106
51876,347, 23392, 1375, 52106
51926,601, 23392, 1375, 52134
51976,601, 23392, 1375, 52134
52026,601, 23037, 1375, 52134
52076,601, 23037, 1375, 52134
52126,601, 23037, 1329, 52134
52176,601, 23037, 1329, 52134
52268,601, 23037, 1329, 52134
52318,601, 23037, 1329, 50072
52368,601, 23037, 1329, 50072
52418,601, 23037, 1329, 50072
52468,601, 23037, 1329, 50072
52518,601, 23037, 12289, 50072
52568,601, 23037, 12289, 50072
52618,601, 23037, 12289, 50072
52668,601, 23747, 12289, 50072
52718,601, 23747, 12289, 50046
52768,627, 23747, 12289, 50046
52903,627, 23747, 12289, 50046
52953,627, 23747, 12338, 50046
53003,627, 23747, 12338, 50046
53053,627, 23747, 12338, 50046
53103,627, 23747, 12338, 50046
53153,627, 23747, 12338, 50052
53245,627, 24504, 12338, 50052
53295,627, 24504, 12338, 50052
53345,627, 24504, 12237, 50052
53395,627, 24504, 12237, 50052
53445,627, 24504, 12237, 50052
53495,627, 24504, 12237, 50052
53545,627, 24504, 12237, 50035
53595,627, 24504, 12237, 50035
53645,627, 24504, 12237, 50035
53695,627, 24504, 12237, 50035
53745,627, 24504, 12200, 50035
53795,627, 24504, 12200, 50035
53845,627, 24504, 12200, 50035
53895,627, 24504, 12200, 50035
54031,627, 24504, 12200, 50050
54081,627, 24504, 12200, 50050
54173,627, 24504, 12179, 50050
54223,627, 24504, 12179, 50050
54273,627, 24504, 12179, 50050
54323,627, 24504, 12179, 50050
54373,627, 24504, 12179, 50068
54423,627, 24504, 12179, 50068
54473,627, 0, 12179, 50068
54523,627, 0, 12179, 50068
54573,627, 0, 11814, 50068
54623,627, 0, 11814, 50068
54673,627, 24118, 11814, 50068
54723,627, 24118, 11814, 50068
54773,627, 24118, 11814, 50082
54823,627, 24118, 11814, 50082
54960,627, 23747, 11636, 50082
55010,627, 23747, 11636, 50082
55060,627, 23392, 11636, 50082
55152,627, 23392, 11636, 50148
55202,627, 23392, 11636, 50148
55252,627, 23392, 11636, 50148
55302,627, 23392, 11636, 50148
55352,627, 23392, 11251, 50148
55402,627, 23392, 11251, 50148
55452,627, 23747, 11251, 50148
55502,627, 23747, 11251, 50148
55552,627, 23747, 11251, 50178
55602,627, 23747, 11251, 50178
55652,627, 23037, 11251, 50178
55702,627, 23037, 11251, 50178
55752,627, 23037, 11136, 50178
55802,627, 23037, 11136, 50178
55852,627, 23037, 11136, 50178
55902,627, 23037, 11136, 50178
55952,628, 23037, 11136, 50172
56130,628, 23037, 11136, 50172
56180,628, 23037, 11227, 50172
56230,628, 23392, 11227, 50172
56280,628, 23392, 11227, 50172
56330,628, 23392, 11227, 50172
56380,628, 23392, 11227, 50188
56430,628, 23392, 11227, 50188
56480,628, 23392, 11227, 50188
56530,628, 23392, 11227, 50188
56580,628, 23392, 11179, 50188
56630,628, 23037, 11179, 50188
56680,628, 23037, 11179, 50188
56730,627, 23037, 11179, 50188
56780,627, 23037, 11179, 50166
56830,627, 22697, 11179, 50166
56880,627, 22697, 11179, 50166
56972,627, 22697, 11335, 50166
57022,627, 22697, 11335, 50166
57072,627, 23747, 11335, 50166
57122,627, 23747, 11335, 50166
57258,627, 23037, 11335, 50118
57308,627, 23037, 11335, 50118
57358,627, 23037, 11451, 50118
57408,627, 23037, 11451, 50118
57458,627, 22697, 11451, 50118
57508,627, 22697, 11451, 50118
57558,629, 22697, 11451, 50076
57608,629, 22697, 11451, 50076
57658,629, 23037, 11451, 50076
57708,629, 23037, 11451, 50076
57758,629, 23037, 11715, 50076
57808,629, 23037, 11715, 50076
57858,629, 23037, 11715, 50076
57951,629, 23037, 11715, 50010
58001,629, 23037, 11715, 50010
58051,629, 23392, 11715, 50010
58101,629, 23392, 11715, 50010
58151,629, 23392, 12035, 50010
58201,629, 23392, 12035, 50010
58251,629, 23037, 12035, 50010
58387,851, 23037, 12035, 49954
58437,851, 23037, 12035, 49954
58487,851, 23037, 12035, 49954
58537,851, 23037, 12035, 49954
58587,851, 23037, 12218, 49954
58637,851, 23392, 12218, 49954
58687,851, 23392, 12218, 49954
